motif	category	tax.bio	kingdom	phylum	class	order	family	genus	species
K00075_upstream.fna.motif.h2_1	High power (low covariation)	398007.SAMN02471998	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892259 Aphanizomenonaceae	748770 Dolichospermum	109265 Dolichospermum circinale
K00075_upstream.fna.motif.h2_1	High power (low covariation)	46234.SAMN02604187	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	46234 Anabaena sp. 90
K00075_upstream.fna.motif.h2_1	High power (low covariation)	56107.SAMN02261342	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	56106 Cylindrospermum	142864 Cylindrospermum stagnale
K00075_upstream.fna.motif.h2_1	High power (low covariation)	551115.SAMN02598476	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	1164 Trichormus azollae
K00075_upstream.fna.motif.h2_1	High power (low covariation)	272123.SAMN02232008	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	1165 Anabaena cylindrica
K00075_upstream.fna.motif.h2_1	High power (low covariation)	163908.SAMN02261341	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	163908 Anabaena sp. PCC 7108
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1853259.SAMN05208169	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	1853259 Trichormus sp. NMC-1
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1469607.SAMN00203911	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	379535 [Scytonema hofmanni] UTEX B 1581
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1188.SAMN03450030	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	1188 Tolypothrix sp. PCC 7601
K00075_upstream.fna.motif.h2_1	High power (low covariation)	643473.SAMN02261254	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892264 Fortieaceae	1049006 Fortiea	1892405 Fortiea contorta
K00075_upstream.fna.motif.h2_1	High power (low covariation)	99598.SAMN02261328	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	99598 Calothrix sp. PCC 7507
K00075_upstream.fna.motif.h2_1	High power (low covariation)	313624.SAMN01915661	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892259 Aphanizomenonaceae	159191 Nodularia	70799 Nodularia spumigena
K00075_upstream.fna.motif.h2_1	High power (low covariation)	224013.SAMN03796038	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	224012 Nostoc piscinale
K00075_upstream.fna.motif.h2_1	High power (low covariation)	317936.SAMN02261332	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	317936 Nostoc sp. PCC 7107
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1751286.SAMD00042755	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	1751286 Nostoc sp. NIES-3756
K00075_upstream.fna.motif.h2_1	High power (low covariation)	103690.SAMD00061094	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	103690 Nostoc sp. PCC 7120
K00075_upstream.fna.motif.h2_1	High power (low covariation)	240292.SAMN02598253	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	264691 Trichormus variabilis
K00075_upstream.fna.motif.h2_1	High power (low covariation)	28072.SAMN02261333	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	28072 Nostoc sp. PCC 7524
K00075_upstream.fna.motif.h2_1	High power (low covariation)	52271.SAMN04536551	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	52271 Anabaena sp. CA = ATCC 33047
K00075_upstream.fna.motif.h2_1	High power (low covariation)	63737.SAMN02598449	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	272131 Nostoc punctiforme
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1173021.SAMN02261344	2 Bacteria	1117 Cyanobacteria	NA	NA	NA	NA	1173021 cyanobacterium PCC 7702
K00075_upstream.fna.motif.h2_1	High power (low covariation)	211165.SAMN02469883	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892261 Chlorogloeopsidaceae	1123 Chlorogloeopsis	1124 Chlorogloeopsis fritschii
K00075_upstream.fna.motif.h2_1	High power (low covariation)	373994.SAMN02232049	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	373984 Rivularia	373994 Rivularia sp. PCC 7116
K00075_upstream.fna.motif.h2_1	High power (low covariation)	128403.SAMN02469880	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1182 Scytonemataceae	1203 Scytonema	34078 Scytonema hofmannii
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1479485.SAMN02697214	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	1246981 Tolypothrix bouteillei
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1233231.SAMN03274355	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1182 Scytonemataceae	1203 Scytonema	1233230 Scytonema tolypothrichoides
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1137095.SAMN05890690	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1182 Scytonemataceae	1203 Scytonema	1137095 Scytonema sp. HK-05
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1173024.SAMN02597161	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892263 Hapalosiphonaceae	1190 Fischerella	1173024 Fischerella sp. PCC 9605
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1173023.SAMN02441755	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892263 Hapalosiphonaceae	1190 Fischerella	1173023 Fischerella sp. PCC 9431
K00075_upstream.fna.motif.h2_1	High power (low covariation)	1752063.SAMD00042785	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892263 Hapalosiphonaceae	1190 Fischerella	1752063 Fischerella sp. NIES-3754
K00133_upstream.fna.motif.h2_2	High power (low covariation)	59921.SAMN02769552	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	74546.SAMN02598321	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	93060.SAMN02598410	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	93057.SAMN02769555	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	146891.SAMN02603921	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	59926.SAMN02769562	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1471493.SAMN02671364	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471493 Prochlorococcus sp. scB243_498I20
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1219.SAMEA3368576	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	167548.SAMN02769558	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1471456.SAMN02671327	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471456 Prochlorococcus sp. scB241_528N17
K00133_upstream.fna.motif.h2_2	High power (low covariation)	74545.SAMN02769556	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	167542.SAMN02603924	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1041938.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1228987.SAMD00061037	2 Bacteria	1117 Cyanobacteria	NA	NA	NA	NA	718217 cyanobacterium endosymbiont of Epithemia turgida
K00133_upstream.fna.motif.h2_2	High power (low covariation)	113355.SAMN02256519	2 Bacteria	1117 Cyanobacteria	NA	1118 Chroococcales	1890464 Chroococcaceae	669357 Geminocystis	669359 Geminocystis herdmanii
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1920490.SAMN06036084	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890438 Leptolyngbyaceae	1005722 Phormidesmis	268141 Phormidesmis priestleyi
K00133_upstream.fna.motif.h2_2	High power (low covariation)	128403.SAMN02469880	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1182 Scytonemataceae	1203 Scytonema	34078 Scytonema hofmannii
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1479485.SAMN02697214	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	119859 Tolypothrichaceae	111782 Tolypothrix	1246981 Tolypothrix bouteillei
K00133_upstream.fna.motif.h2_2	High power (low covariation)	551115.SAMN02598476	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	1164 Trichormus azollae
K00133_upstream.fna.motif.h2_2	High power (low covariation)	163908.SAMN02261341	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1163 Anabaena	163908 Anabaena sp. PCC 7108
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1853259.SAMN05208169	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	1853259 Trichormus sp. NMC-1
K00133_upstream.fna.motif.h2_2	High power (low covariation)	317936.SAMN02261332	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	1177 Nostoc	317936 Nostoc sp. PCC 7107
K00133_upstream.fna.motif.h2_2	High power (low covariation)	1137096.SAMN05890688	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	1137096 Calothrix sp. HK-06
K00133_upstream.fna.motif.h2_2	High power (low covariation)	32057.SAMN02261256	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1185 Rivulariaceae	1186 Calothrix	32057 Calothrix sp. PCC 7103
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	59921.SAMN02769552	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	167550.SAMN02769560	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	74546.SAMN02598321	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1471522.SAMN02671393	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471522 Prochlorococcus sp. scB245a_520K10
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1961094.SAMN06345454	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961094 Prochlorococcus sp. HOT208_60m_813O14
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	93060.SAMN02598410	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1471463.SAMN02671334	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471463 Prochlorococcus sp. scB241_529C4
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1471508.SAMN02671379	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471508 Prochlorococcus sp. scB245a_518O7
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	93057.SAMN02769555	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1219.SAMEA3368574	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1219.SAMEA3368577	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	167546.SAMN02603288	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1961091.SAMN06345451	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961091 Prochlorococcus sp. HOT208_60m_813I02
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1471456.SAMN02671327	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471456 Prochlorococcus sp. scB241_528N17
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	74545.SAMN02769556	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	167542.SAMN02603924	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1041938.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1501269.SAMN02769563	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501269 Prochlorococcus sp. MIT 0801
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1499499.SAMN02769567	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1499499 Prochlorococcus sp. MIT 0602
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	1920490.SAMN06036084	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1890438 Leptolyngbyaceae	1005722 Phormidesmis	268141 Phormidesmis priestleyi
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	551115.SAMN02598476	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1162 Nostocaceae	264688 Trichormus	1164 Trichormus azollae
K00133_upstream.fna.motif.h2_1	Conserved sequence (low covariation and power)	313624.SAMN01915661	2 Bacteria	1117 Cyanobacteria	NA	1161 Nostocales	1892259 Aphanizomenonaceae	159191 Nodularia	70799 Nodularia spumigena
K00133_upstream.fna.motif.h1_3	High power (low covariation)	59921.SAMN02769552	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	167550.SAMN02769560	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	74546.SAMN02598321	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1471522.SAMN02671393	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471522 Prochlorococcus sp. scB245a_520K10
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1961094.SAMN06345454	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961094 Prochlorococcus sp. HOT208_60m_813O14
K00133_upstream.fna.motif.h1_3	High power (low covariation)	93057.SAMN02769555	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1219.SAMEA3368574	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1471501.SAMN02671372	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471501 Prochlorococcus sp. scB245a_518A17
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1471469.SAMN02671340	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471469 Prochlorococcus sp. scB243_495D8
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1501268.SAMN02769551	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501268 Prochlorococcus sp. MIT 0604
K00133_upstream.fna.motif.h1_3	High power (low covariation)	167546.SAMN02603288	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1961091.SAMN06345451	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1961091 Prochlorococcus sp. HOT208_60m_813I02
K00133_upstream.fna.motif.h1_3	High power (low covariation)	167548.SAMN02769558	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1471456.SAMN02671327	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1471456 Prochlorococcus sp. scB241_528N17
K00133_upstream.fna.motif.h1_3	High power (low covariation)	74545.SAMN02769556	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	59919.SAMEA3138209	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	167542.SAMN02603924	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1041938.SAMN02954344	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1219 Prochlorococcus marinus
K00133_upstream.fna.motif.h1_3	High power (low covariation)	1501269.SAMN02769563	2 Bacteria	1117 Cyanobacteria	NA	1890424 Synechococcales	1213 Prochloraceae	1218 Prochlorococcus	1501269 Prochlorococcus sp. MIT 0801
